Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Ambient Temp	Humidity	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	%O2	%CO2	cm/s	cm/s	d(L)	L	BPM	L/min	L/min	%O2	%CO2	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	°C	%	mmHg	mmHg	d(s)	 
0.009803828	13.37048407	5.827345364	95.71875	-2.017768729	95.4375	18.95974541	1.883458614	64.3125	30.5	-0.408477306	-0.74057585	17.46724892	14.35092831	14.33636284	20.59748268	0.326067001	39.72648239	90.21405792	0.197097063	0.176805258	0.897046626	91.04817963	39.68212509	89.4492569	50.61571884	27.39938354	70.75048065	23.89999962	20	727.9639893	4.430587769	6435.652256	start baseline
0.009803828	13.46235271	5.811059756	79.5625	-2.017673526	95.53125	18.96554565	1.876262903	50.28125	23.09375	-0.366470754	-1.011488795	15.38461494	17.26369095	17.22965813	20.81184387	0.186010763	39.72648239	90.6311264	0.242375612	0.213238239	0.879784226	91.67377472	39.57122421	93.42742157	55.03561783	26.87554741	68.51105499	23.89999962	20	727.9639893	4.430587769	6439.087256	start baseline
0.012820391	14.04418741	5.482090475	78.15625	-2.017673526	95.3125	18.96730423	1.872639775	47.6875	25.125	-0.145026624	-0.800039828	17.96407127	15.9441843	15.87577057	20.87308884	0.306524277	39.61558151	90.83964539	0.230086088	0.196238846	0.852893114	95.63586426	37.33106232	93.76973724	55.30331039	29.00335312	225.6233521	23.89999962	20	727.9639893	4.430587769	6442.987256	start baseline
0.022624219	14.10543317	5.547232907	85.03125	-2.017887732	95.5625	18.96182442	1.875973582	56.96875	32.4375	-0.260626078	-0.768531978	18.89763832	16.11222076	16.08561516	20.65872955	0.309781402	38.19607162	95.63586426	0.224692822	0.198238343	0.88226378	96.05291748	37.7746582	87.74983215	54.94138718	30.59157372	81.34396362	23.89999962	20	727.9639893	4.430587769	6446.327256	start baseline
0.008295547	14.10543317	5.589575488	70.34375	-2.017149912	95.59375	18.94846344	1.887223959	43.8125	25.0625	-0.323203504	-0.71121043	17.16738129	13.54528332	13.50973892	20.65872955	0.384695172	38.19607162	95.42733002	0.189410448	0.165990055	0.876351118	96.05291748	38.06299591	84.41927338	54.79375076	28.54454803	227.7730103	23.89999962	20	727.9639893	4.430587769	6449.502256	102/59
0.011312109	13.82982726	5.739403081	79.8125	-2.017364118	95.40625	18.92328644	1.909299493	49.21875	24.0625	-0.390327036	-0.747779608	17.11840248	14.20112705	14.18480968	20.59748268	0.326067001	39.21634674	93.75908661	0.194376469	0.174755335	0.899056017	94.17614746	39.08326721	85.54118347	54.19425201	25.80640602	79.98310089	23.89999962	20	727.9639893	4.430587769	6452.997256	102/59
0.015836952	13.73795862	5.745917324	91.6875	-2.016888105	95.5625	18.88840103	1.938772082	68.6875	30.53125	-0.378080547	-0.687580168	17.31601715	13.2086153	13.17493057	20.62810707	0.4009808	39.23852539	92.71642303	0.184713483	0.164048344	0.888123274	93.55055237	39.12762833	88.72335052	50.00708389	22.97966766	69.03144073	23.89999962	20	727.9639893	4.430587769	6456.502256	102/59
0.009049688	13.73795862	5.768717175	87.78125	-2.01707851	95.625	18.85281944	1.968212843	59.84375	27.59375	-0.415410698	-0.700056613	18.34862328	14.25025272	14.2322731	20.53623772	0.384695172	39.28289032	92.71642303	0.199789763	0.180366427	0.902781129	93.55055237	39.28289032	87.65478516	49.96147537	23.04077339	66.26470947	23.89999962	20	727.9639893	4.430587769	6459.967256	102/59
0.006787266	13.73795862	5.736145959	81.03125	-2.016983307	95.375	18.82609367	1.989059925	56.6875	27.125	-0.417417288	-0.684730053	17.29106712	13.13491058	13.11390495	20.5668602	0.374923825	39.59340286	92.71642303	0.188325405	0.168711782	0.895852506	93.55055237	39.06108856	84.34931946	51.39194489	25.42459297	69.2740097	23.89999962	20	727.9639893	4.430587769	6463.237256	102/59
0.013574532	13.55422135	5.811059756	70	-2.017197513	95.28125	18.81310463	1.998273492	45.3125	22.03125	-0.441433907	-0.772825539	15.15151501	12.99042797	12.96892548	20.65872955	0.283724427	39.61558151	91.67377472	0.188914895	0.168539435	0.89214474	92.29936981	39.57122421	85.86911774	53.46459198	25.93176651	231.4765167	23.89999962	20	727.9639893	4.430587769	6466.707256	102/59
