Flow	%O2	%CO2	BP	ECG	SpO2	FeCO2	FeO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Systolic	Diastolic	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	 	%	cm/s	cm/s	L	L	BPM	L/min	L/min	%CO2	V	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	mmHg	mmHg	mmHg	s	 
0.01793962531	14.33356308	5.421335539	99.125	-2.018839759	98.28125	0.04271656361	20.98420365	59.875	44.75	1.459324002	-1.182867885	8.432888031	1.458506107	1.4586339	20.97999954	0.03999999911	36.85725784	96.06745148	-6.9156e-005	3.1143e-005	-0.4503310323	97.09670258	36.7245636	102.718132	59.28093338	45.07924271	61.0687027	138.8777008	81.13515472	724.40802	592.809021	5800.482076	 
-0.0007474843296	14.54627979	5.261360101	81.59375	-2.01962518	98.5	0.04271656361	20.99984223	46.6875	34.9375	1.186175704	-1.945248246	7.38916254	3.454907656	3.455894947	20.97999954	0.03999999911	36.92360687	96.27330017	-0.0007007718086	7.4001e-005	-0.105599992	98.53766632	35.64087677	96.28551483	54.19691849	40.01783371	64.95263672	135.3007813	73.70262146	724.40802	509.9535828	5807.597076	 
0.1151125878	15.64025144	4.849994689	96.8125	-2.018720755	98.46875	0.06247367721	20.98107593	43.25	33.03125	1.484153867	-1.243059039	27.27272797	7.329951286	7.332136631	20.97999954	0.03999999911	33.00906754	105.3307648	-0.0004217624664	0.001294114394	-3.068348885	105.9483185	32.85425186	95.67685699	54.85618973	41.17475891	64.42952728	136.079895	75.84859467	724.40802	531.1322021	5815.717076	 
0.002242453163	16.43034208	4.412510837	90.34375	-2.020434403	98.4375	0.05382994001	20.98420365	60.96875	43.84375	1.464686394	-1.317573547	25.64102554	6.796555042	6.79810667	20.97999954	0.03999999911	30.00128174	110.6829071	-0.0004798173904	0.0007384694181	-1.539063454	111.3004532	29.8907032	100.6434784	55.2055397	41.7791748	64.42952728	130.5892792	85.13150787	724.40802	546.9862671	5817.917076	 
0.1270723492	16.7949993	4.157856058	89.65625	-2.0203392	98.34375	0.05136030081	20.98107593	46.71875	35.9375	1.567061305	-1.171370149	23.90438271	4.532764435	4.53347826	20.97999954	0.03999999911	#NUM!	110.6829071	-0.0001558661461	0.000404482591	-2.595063686	113.7706833	28.16565132	100.4189377	54.68827057	42.54779434	57.9010849	135.8491516	83.0901413	724.40802	579.7830811	5820.257076	 
0.008222328499	17.09888031	4.076235937	111.5	-2.019958389	98.5625	0.04950807141	20.98107593	60.03125	46.375	1.536637545	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	115.8291931	27.61274719	100.9839935	46.92311096	36.53050995	58.11138153	141.7884674	79.65234375	724.40802	607.7137451	5822.767076	 
0.0201820787	14.12084637	5.267889711	74.78125	-2.018792157	97.53125	3.000726916	17.4967995	45.125	35.90625	1.672064185	-1.378265977	4.803843021	2.468479872	2.452257395	20.97999954	0.03999999911	36.37070465	#NUM!	0.06971895695	0.05698535964	0.8173581958	95.65574646	35.68510437	88.07103729	54.99236679	43.8164711	64.95263672	124.6580276	68.68673706	724.40802	400.4370422	6067.867529	 
0.008222328499	13.87774156	5.316861784	81.6875	-2.01853035	97.4375	3.013075112	17.24970988	48.21875	37.53125	1.440117717	-1.799575806	4.384362221	1.884371758	1.866477013	20.97999954	0.03999999911	36.37070465	92.15627289	0.05759853125	0.04355221242	0.7561340928	94.00893402	36.01684952	95.96086121	58.73325729	43.48905563	60.75949478	131.8214264	78.31082916	724.40802	513.1359253	6080.357529	start bsl
0.016444657	13.75618916	5.434394759	83.5625	-2.018792157	97.375	3.067407174	17.21843271	48.0625	37.9375	2.002365112	-1.661355853	4.885993481	1.713068724	1.697291613	20.97999954	0.03999999911	36.94572449	91.95041656	0.0527126193	0.0403284654	0.765062809	93.18552399	36.81302643	98.2851181	60.02039337	44.57297134	62.33766174	133.2192078	80.17785645	724.40802	537.0775757	6094.042529	start bsl
0.02391949855	13.96890587	5.369098661	79.09375	-2.01891116	97.25	3.145818219	17.02451428	48.6875	37.5	1.66021347	-1.355662227	5.165733814	2.286712646	2.262374163	20.97999954	0.03999999911	37.47650909	92.36212158	0.0742508769	0.05514651164	0.7427051663	94.62648773	36.37070465	91.18183136	58.99982834	44.47763062	63.66047668	126.7830963	72.70905304	724.40802	439.1478577	6106.322529	start bsl
