Flow	%O2	%CO2	BP	ECG	SpO2	FeCO2	FeO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Systolic	Diastolic	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	 	%	cm/s	cm/s	L	L	BPM	L/min	L/min	%CO2	V	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	mmHg	mmHg	mmHg	s	 
0.01270723436	20.95816919	0.05399634903	119.5625	-2.018125739	0.40625	0.03839469501	20.99045908	84.375	56.71875	0.01718911715	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	141.9723206	0.3657755852	88.55867767	57.89820099	40.99785614	62.09572983	119.5837708	68.70276642	724.40802	367.1494751	5474.10201	 
0.01270723436	15.51869904	5.140562321	119.21875	-2.017625925	0.4375	0.04765584201	20.98733137	68.625	55.71875	0.02825367078	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	105.1249084	34.82258224	86.24838257	55.81747437	40.99785614	62.09572983	119.2226563	68.64157867	724.40802	364.5054321	5475.08201	 
0.01195974927	11.99367927	6.028589243	119.78125	-2.017959134	0.4375	0.0316031872	20.97794822	74.09375	55.75	0.03975816071	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	81.24614716	40.83814621	86.70516205	55.06450272	38.9092598	57.34767151	119.7843857	67.49703979	724.40802	361.9749451	5476.09701	 
0.01121226605	11.99367927	6.022059633	121.71875	-2.016816703	0.375	0.03592505581	20.98107593	38.875	28.5625	0.05110570416	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	81.24614716	40.79391479	85.63119507	52.83217621	38.9092598	57.34767151	121.7303467	64.74730682	724.40802	359.1491394	5477.10201	 
0.01270723436	11.99367927	6.012265219	118.8125	-2.017863932	0.40625	0.04580361261	20.97169278	36.46875	27.0625	0.06355924904	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	81.24614716	40.72756958	83.51999664	49.69467926	37.16954041	57.34767151	118.8663483	61.21837616	724.40802	323.053833	5478.18701	 
0.01270723436	11.99367927	6.012265219	114.375	-2.018316144	0.4375	0.04580361261	20.97794822	79.4375	52.25	0.07607705146	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	81.24614716	40.72756958	80.02922058	48.81169891	38.00513077	57.34767151	114.376564	62.64573288	724.40802	304.9501648	5479.29201	 
0.01046478096	11.99367927	6.009000414	115.40625	-2.018577951	0.4375	0.04024692441	20.98733137	73.59375	56.3125	0.08730776608	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	81.24614716	40.70544815	79.42456818	49.44430542	38.00788879	61.381073	115.4247589	60.71767426	724.40802	301.2736816	5480.28201	 
0.01195974927	11.99367927	6.012265219	113.4375	-2.018244742	0.46875	0.05321253021	20.9748205	67.15625	56.90625	0.0986135304	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	81.24614716	40.72756958	78.59967804	49.35243988	38.00788879	61.381073	113.4688187	57.96269226	724.40802	277.4771729	5481.28701	 
0.01345471945	12.02406738	5.989411585	110.28125	-2.019053964	0.4375	0.0297509578	20.98107593	75.53125	49.34375	0.008313291706	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	81.45198822	40.57275391	77.47415161	53.43951797	40.00183868	61.381073	110.2920685	61.71860504	724.40802	278.3660889	5482.30701	 
0.01195974927	12.38872459	3.788933109	112.0625	-2.018815958	0.40625	0.04518620281	20.97794822	69.3125	50.34375	0.01929451339	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	83.92221069	25.66653633	79.15462494	56.05208206	41.1865387	61.381073	112.0914459	62.35760117	724.40802	290.9644165	5483.25701	 
0.01121226605	20.95816919	0.06705556847	113.28125	-2.018673154	0.4375	0.04148174401	20.98107593	87.3125	56.21875	0.02999696136	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	141.9723206	0.4542398155	82.54504395	55.24509811	41.48792267	58.32320786	113.3370972	64.53001404	724.40802	308.1643066	5484.19201	Cal Gas 6% CO2 12% O2
0.01494968776	20.92778109	0.03767232473	114.875	-2.018149539	0.4375	0.05136030081	20.97794822	57.9375	55.84375	0.04117188975	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	141.7664642	0.2551953793	84.21073151	55.24509811	41.48792267	58.32320786	114.9023438	62.89791489	724.40802	309.1369934	5485.15701	Cal Gas 6% CO2 12% O2
0.01121226605	20.92778109	0.03767232473	110.71875	-2.018292343	0.40625	0.0285161382	20.9748205	74.625	56.21875	0.052916307	#NUM!	#NUM!	#NUM!	#NUM!	20.97999954	0.03999999911	#NUM!	#NUM!	#NUM!	#NUM!	#NUM!	141.7664642	0.2551953793	82.02893066	54.32173538	38.99357986	58.32320786	110.7410736	65.4921875	724.40802	297.9156799	5486.19201	Cal Gas 6% CO2 12% O2
