SpO2	VT	Fb	VI	Systolic	Diastolic	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Barometric Pressure	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time
%	L	BPM	L/min	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	mmHg	s
92.375	-1.538576365	14.59854031	24.73489761	107.84375	37.34999847	-1.680000782	-0.697765768	0.415336579	68.71472931	41.56690598	80.95772552	55.41140366	27.58921623	61.91234589	729.4879761	5061.22801
92.6875	-1.270483971	17.56954575	24.58166885	145.6958313	43.15617752	-1.783593893	-0.699852943	0.392383575	67.57189178	41.29219055	65.42567444	59.45763779	33.46875	67.24402618	729.4879761	5065.33801
92.53125	-1.603353143	13.11475372	23.15639496	142.09375	46.70454407	-1.699542284	-0.66698885	0.392452061	66.824646	41.29673004	69.69741821	58.9031868	30.77454185	58.02856064	729.4879761	5068.75301
92.375	-1.548273087	15.7273922	26.81550026	92.32421875	50.66875076	-2.002824068	-0.786547482	0.392719209	66.05542755	42.02325439	75.90401459	61.09327316	31.94426537	61.98169327	729.4879761	5073.32801
93.28125	-1.387702346	15.56420231	23.7850914	151.2439423	48.52661896	-1.843516588	-0.703165829	0.381426364	66.0334549	41.53966522	72.61898041	58.0927887	35.69383621	61.14941025	729.4879761	5077.14301
93.34375	-1.221612334	16.50618935	22.2055645	134.0878143	45.62421799	-1.721962452	-0.658873439	0.382629395	63.6378746	41.61004639	65.66139984	59.78207779	30.76253319	64.22720337	729.4879761	5080.99801
93.4375	-1.722265244	13.59003353	25.77520752	129.8381348	44.86265182	-2.015291452	-0.764252722	0.379226893	61.02252579	41.90519714	73.19829559	59.47493362	29.07368088	67.70191956	729.4879761	5084.63301
93.3125	-1.551795125	15.8730154	27.12535477	119.98172	49.61647797	-2.119543552	-0.805850089	0.38019982	57.08851624	42.27299881	69.66822815	63.15375137	33.14419174	64.91156006	729.4879761	5089.04801
92.59375	-1.487207055	16.50618935	27.03334999	152.9516144	47.32578278	-2.15526557	-0.812106729	0.376801223	54.6709671	41.4670105	71.2833252	54.5370369	27.15725327	64.0670929	729.4879761	5092.82801
92.40625	-1.414670467	16.52892494	25.75025368	140.733551	46.31369019	-2.067071438	-0.792747855	0.383512557	52.7589035	40.95616913	66.35041809	57.20475388	27.48287201	71.34869385	729.4879761	5096.46301
92.625	-2.010094881	13.0718956	28.93588448	145.3968506	48.56714249	-2.3657372	-0.927627146	0.392109126	52.14352417	40.9539032	70.75505829	56.73469543	30.33814049	62.64129639	729.4879761	5100.09301
91.4375	-1.836577892	15.58441544	31.51965714	140.5056458	53.12316132	-2.713201761	-1.068835855	0.393938959	51.70397186	41.57598877	74.80245209	64.38652039	36.21105957	68.98306274	729.4879761	5104.68301
90.59375	-2.046883106	13.15789509	29.65931129	120.2511292	80.55249786	-2.561102152	-1.048947096	0.409568638	54.121521	41.78259659	106.746254	57.37700653	27.6336441	64.19168091	729.4879761	5108.53301
89.625	-1.866817951	15.40436459	31.66849136	146.015274	39.7890625	-2.771039486	-1.1513834	0.415505946	54.6709671	42.71572495	61.25241852	56.52132416	27.65808868	72.24193573	729.4879761	5113.09301
88.5625	-2.105136633	14.54545498	33.72012711	140.3200226	42.37074661	-2.850739717	-1.230591059	0.431674302	55.572052	42.76794052	63.87091446	59.57318115	30.84802055	75.71058655	729.4879761	5116.98801
88.375	-1.598683119	17.5182476	30.8414402	138.8782501	41.71722031	-2.592087984	-1.11423707	0.42986083	56.84675598	43.09260941	62.85221863	57.5424118	29.24293137	72.4656601	729.4879761	5121.11301
87.34375	-2.224010468	14.30274105	35.02980423	150.5715027	44.86997604	-3.007287025	-1.246590018	0.414523125	56.25335693	43.11758804	67.54272461	62.72146606	27.46419907	73.92926788	729.4879761	5124.53801
88.5	-2.044288158	15.42416477	34.72365189	100.0455399	78.60630035	-3.000948668	-1.209419489	0.403012395	56.51708984	43.24699783	84.75233459	65.04705048	32.78539276	70.51586914	729.4879761	5128.73301
88.625	-1.680476546	18.69158936	34.59077835	106.5664063	66.17475891	-3.001108408	-1.190695167	0.396751791	56.91268921	41.99147034	95.11048126	58.63989639	28.5234375	69.92245483	729.4879761	5132.62301
88.5	-1.68618536	17.26618767	32.06146622	150.0001831	44.90134048	-2.691647291	-1.103406668	0.409937322	58.0994873	41.81438065	67.72034454	58.2142868	31.69818115	70.72747803	729.4879761	5135.83301
88.375	-1.782123089	17.31601715	33.9834404	134.2832336	43.46744919	-2.864504099	-1.17493391	0.410170078	56.91268921	41.81665039	62.85050583	64.31678772	32.17824936	74.71125031	729.4879761	5139.30801
88.4375	-2.09294796	15	34.57254028	134.5150757	48.72447968	-2.861881018	-1.20880878	0.422382623	58.49508667	41.74626541	69.17147064	61.3813591	31.63614845	69.77118683	729.4879761	5142.77301
89.375	-1.632747889	19.32367134	34.74484634	127.5200043	69.4961853	-2.932599068	-1.230897069	0.419729054	58.03355789	42.57496262	76.95963287	63.2261734	33.63425827	74.8052597	729.4879761	5146.77301
89.4375	-1.351574421	19.57585716	29.13683319	151.5145416	56.65374756	-2.478771448	-1.030314207	0.415655196	58.80277634	42.152668	80.21912384	59.29362488	32.58390808	59.95981598	729.4879761	5149.87801
89.5	-1.795376658	17.09401703	33.79724503	144.9102936	48.83909988	-2.881243706	-1.190634251	0.413236231	58.42915344	42.25937653	69.81361389	60.83827591	33.26868057	73.29459381	729.4879761	5152.94301
89.34375	-1.60007441	18.6046505	32.78259277	132.2301178	72.0055542	-2.741547585	-1.15046525	0.419640809	58.27531052	42.32976151	83.13544464	66.24701691	36.7012291	66.76013184	729.4879761	5156.45301
89.34375	-1.590172648	18.32061005	32.08232498	150.9913025	60.62481308	-2.751022577	-1.113393068	0.40471971	56.2973175	42.61809921	83.3599472	63.31928635	35.51408768	62.7846756	729.4879761	5159.67801
89.65625	-1.882458329	15.7687254	32.68914413	136.5939026	33.11830521	-2.767956018	-1.127074122	0.407186419	58.42915344	41.76670074	69.34392548	61.28763962	29.29342079	66.93404388	729.4879761	5162.95301
89.3125	-2.042613983	14.20118332	31.94423294	126.8055878	72.06189728	-2.759921074	-1.098416805	0.397988498	57.92366791	42.33884048	81.78089142	66.54407501	34.20644379	69.51831055	729.4879761	5166.75801
89.375	-1.6468575	17.29106712	31.35880089	159.9660645	53.26988602	-2.730820179	-1.063109398	0.389300406	56.67093658	42.21623993	79.11037445	60.23753357	27.69786263	64.42069244	729.4879761	5170.98301
89.28125	-1.891521692	16.08579063	33.50698471	150.0274353	49.70833206	-2.851233721	-1.123314381	0.393974841	57.68191528	41.88703156	71.36692047	55.15221024	26.34462357	70.66099548	729.4879761	5174.45301
89.375	-1.365860462	19.48052025	29.30140877	140.2967529	41.48979187	-2.502539158	-0.972463846	0.388590872	56.82478333	41.77805328	75.95844269	55.72770309	28.79883957	70.50268555	729.4879761	5178.18301
89.375	-1.890540242	13.93728256	29.01654053	138.2666779	42.92137146	-2.471265554	-0.953688681	0.385911048	57.1984024	42.17991257	64.37203979	58.2445488	31.29999924	69.76231384	729.4879761	5181.26301
89.40625	-1.660377264	15.70680618	28.71945953	132.2246094	47.41109467	-2.440640688	-0.941209853	0.385640472	56.58302307	42.37743759	68.50318146	60.3690567	28.97571373	65.0027771	729.4879761	5185.56801
89.5	-1.47676897	18.23708153	29.65852165	131.8817139	44.99878693	-2.468793392	-0.970104098	0.392946661	56.05556488	42.4500885	65.87993622	58.36200714	29.42425919	67.66685486	729.4879761	5189.38801
89.34375	-1.624118209	15.95744705	28.54057121	122.9382782	44.06559753	-2.35458231	-0.924641311	0.392698646	56.82478333	42.50231171	64.13480377	57.76966476	31.07559395	67.5901413	729.4879761	5192.67801
88.375	-1.622312069	17.99100494	32.14189148	115.2470779	64.8125	-2.631978989	-1.026537061	0.390024781	58.07751846	42.04822922	71.46956635	62.33481979	32.93110275	67.49419403	729.4879761	5196.43801
88.5	-1.469065547	16.75977707	27.1138401	120.6575546	51.21484375	-2.288790226	-0.852387667	0.372418433	59.39617157	41.84843826	70.44382477	62.9583931	30.12155914	65.46379089	729.4879761	5199.77301
88.4375	-1.513282776	16.68984795	27.81340027	118.2658997	47.4921875	-2.424367905	-0.860275686	0.354845345	58.01158142	41.83254242	66.94632721	61.5078125	31.36677551	68.0687027	729.4879761	5203.35301
88.65625	-1.399116993	17.41654587	26.83475685	122.3611526	51.4998436	-2.405172348	-0.82592088	0.343393624	55.30831909	41.53739166	72.2305603	61.46891403	33.38015747	63.78930664	729.4879761	5206.94801
89.34375	-1.63320291	18.66251945	33.56541443	140.9251099	51.1171875	-3.060530424	-1.044083595	0.341144651	51.63803482	41.13553238	74.3614502	60.8863945	29.55857277	66.29988861	729.4879761	5210.39301
89.28125	-1.414850712	18.40490723	28.67648125	131.1069489	50.43435669	-2.666430473	-0.910283089	0.341386408	48.03368759	40.67010498	70.02309418	65.23682404	31.73913956	72.12869263	729.4879761	5213.60801
89.65625	-1.269735217	20.20202065	28.24812126	150.0863037	55.92765045	-2.775305271	-0.927319527	0.334132433	47.4842453	40.8630867	79.98927307	61.96492767	31.2200737	65.57342529	729.4879761	5216.86801
89.53125	-2.151779413	14.40576267	34.13623428	146.0704498	46.70783997	-3.318856716	-1.163727283	0.350641012	48.20951462	40.74048615	69.20233917	58.52370834	30.9798851	69.50482178	729.4879761	5219.83801
88.46875	-1.873988867	16.23815918	33.510849	101.1332932	58.90441132	-3.162483692	-1.201652408	0.379971087	47.87984848	41.84389496	77.95493317	63.2826004	33.38830948	74.76277924	729.4879761	5224.00301
87.375	-1.824249506	16.64355087	33.43581009	162.5147095	58.1784935	-3.117133856	-1.238270521	0.39724651	52.38528061	41.9029274	83.11234283	57.98107147	29.53517914	71.16791534	729.4879761	5227.69801
86.5625	-1.859879613	16.57458496	33.94760132	140.5402374	44.65372086	-3.184851646	-1.276277423	0.400733709	51.63803482	42.8814621	65.99170685	57.88989258	27.2994442	83.64309692	729.4879761	5231.30301
85.4375	-1.752621293	17.72525787	34.21072388	153.4484711	51.83961487	-3.300594568	-1.279580832	0.387681931	51.90177155	42.95638275	74.91178894	61.42679977	26.73814583	83.64028931	729.4879761	5234.92301
84.5	-2.011456728	16.30434799	36.11567688	100.1876068	38.91453552	-3.526674271	-1.333772182	0.378195465	50.4732132	43.21747971	80.04431152	57.63140488	27.91806984	77.01720428	729.4879761	5238.30801
84.5	-1.981327176	17.39130402	37.94634628	136.2729645	43.61952972	-3.723995686	-1.383351445	0.371469677	49.52817535	42.82697296	64.91194916	58.74198151	29.04545403	78.71318054	729.4879761	5241.98801
85.65625	-2.128562689	16.08579063	37.70600128	137.0654449	49.1071434	-3.749675274	-1.364655375	0.363939613	48.36335373	42.39786911	69.64532471	64.66010284	29.12134361	70.58065796	729.4879761	5245.43801
85.625	-2.301620007	14.49275398	36.73382568	130.6667175	49.87036896	-3.666588068	-1.334758639	0.364032894	47.59413528	42.14585495	70.10708618	68.39102936	34.0463562	80.22972107	729.4879761	5249.16801
85.40625	-1.947112799	17.64705849	37.83946991	171.2352142	50.2321434	-3.850376844	-1.392077446	0.361543179	47.04468918	42.32749176	74.66285706	62.61784744	30.52928352	71.80722809	729.4879761	5253.30801
85.375	-1.994012713	15.46391773	33.95698166	148.9217682	44.84218597	-3.586311579	-1.260904074	0.351587981	46.95677948	41.95968246	67.64117432	65.32453918	32.44153976	81.23723602	729.4879761	5256.70801
84.375	-2.321230173	16.68984795	42.66307831	100.4475479	53.79875183	-4.539330482	-1.598172784	0.352072358	45.85789871	42.34111404	78.84703064	61.700737	30.66861534	83.49620819	729.4879761	5260.58801
84.625	-2.362845659	16.41586876	42.71504593	80.36159515	46.07621765	-4.531877518	-1.61163795	0.35562256	47.02271271	42.22304916	73.14254761	60.20676422	28.25440407	81.99269104	729.4879761	5264.18301
84.5	-2.420558691	17.39130402	46.35850143	153.532074	46.73257065	-4.936013699	-1.760120869	0.356587529	47.11062622	42.35246277	70.09529114	63.39796066	30.27365494	82.10903931	729.4879761	5267.83801
83.71875	-2.339916468	16.59751129	42.76858902	153.8438721	49.3125	-4.495719433	-1.63792491	0.364329875	49.00070953	42.152668	71.6436615	65.08861542	32.43306732	82.71429443	729.4879761	5271.28801
83.5625	-2.39440918	16.62049866	43.82521439	160.2975311	44.3309288	-4.555071831	-1.696423888	0.372425288	49.33037567	42.06639481	68.38582611	61.49677277	30.54878998	77.11048126	729.4879761	5274.90301
82.71875	-2.371995211	17.21664238	44.97217178	145.8941345	42.90340805	-4.681928158	-1.757525921	0.375385076	47.02271271	42.64080429	64.16536713	62.84139633	29.87949562	81.49472046	729.4879761	5278.51301
82.375	-2.446536064	17.1428566	46.18664551	89.1882782	50.32738876	-4.78888607	-1.819826722	0.380010456	46.56118393	42.61355591	76.48924255	63.13700485	29.97483253	79.62830353	729.4879761	5281.99801
82.65625	-2.377678156	17.67304802	46.27497101	141.7228088	50.24736023	-4.822260857	-1.835421801	0.38061437	46.62711334	42.43192673	72.69418335	64.66999817	33.11212158	80.66559601	729.4879761	5285.49801
83.40625	-2.274557352	17.56954575	44.00875092	155.594101	52.47854996	-4.55230999	-1.74766624	0.383907557	46.8468895	41.82573318	76.35388184	64.92145538	33.37020874	82.64078522	729.4879761	5288.89301
83.4375	-2.366091967	17.69911575	46.11739731	147.3318787	48.96861649	-4.776072025	-1.828805923	0.382910043	46.23151779	42.10272217	71.50215149	66.86688232	31.72516632	79.86293793	729.4879761	5292.30801
83.65625	-2.558064938	17.64705849	49.71249008	151.2816315	48.93718719	-5.160300732	-1.962772131	0.380360037	47.06667328	42.55679703	72.71592712	65.86382294	30.55676079	80.76322174	729.4879761	5295.69801
82.71875	-2.577139139	17.04545403	48.37578583	132.8716583	46.31171799	-5.086747169	-1.896153808	0.372763515	46.40733719	42.39332962	73.5892868	63.30350876	31.54045296	87.55079651	729.4879761	5299.09801
82.75	-2.633011341	17.49271202	50.72143173	140.3833618	52.21865463	-5.323067665	-1.97670722	0.371347368	47.2205162	42.00963211	72.87548065	66.12072754	32.49106979	86.97272491	729.4879761	5302.61801
82.40625	-2.50045228	17.06970215	47.00305939	155.3260651	59.10485077	-4.922977924	-1.824891925	0.370688617	48.51720047	42.57496262	82.20207977	66.6158905	31.91212273	79.46753693	729.4879761	5306.04801
82.6875	-2.609605789	17.56954575	50.4913559	164.7515564	51.11741638	-5.252391338	-1.953309536	0.371889561	48.53918076	42.60901642	75.34441376	65.90519714	32.55021667	82.21891022	729.4879761	5309.56301
82.59375	-2.502769232	17.5182476	48.28287125	144.5069427	45.93499756	-4.921143532	-1.862525225	0.378474057	47.68204498	42.59085464	66.63835907	65.89900208	32.76736069	84.52449799	729.4879761	5312.97801
82.6875	-2.566304922	17.72525787	50.0936203	145.0902863	46.55859375	-4.723506451	-1.918840766	0.406232268	47.33040237	42.05731201	69.88505554	64.4524765	33.17349243	85.15861511	729.4879761	5316.40301
82.71875	-2.652128696	17.36613655	50.72002029	133.9447174	69.80978394	-4.167127132	-1.843870521	0.442480028	46.3194313	41.8075676	78.66016388	68.78593445	35.27075958	85.57517242	729.4879761	5319.78801
83.5625	-2.531370163	17.7514801	49.48480225	172.9337616	62.85872269	-3.186751366	-1.606266022	0.50404495	47.41831589	41.61231613	88.69424438	69.24021912	34.22128296	82.58782959	729.4879761	5323.24301
