Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Ambient Temp	Humidity	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	d(%CO2)	mmHg	V	%	%O2	%CO2	cm/s	cm/s	L	L	BPM	L/min	L/min	%O2	%CO2	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	°C	%	mmHg	mmHg	d(s)	 
0.0121402	13.28842796	2.183781224	98.90625	-2.018268543	97.4375	0.198888093	0.006502263	69.5625	0.0625	0.61019522	-1.058809996	12.21995926	14.41118717	11.41191196	20.86070824	0.114066556	40.81920624	89.64576721	2.356221199	-0.021024711	-0.008923064	90.69192505	40.6190033	85.33566284	70.11232758	0.003125	65.19277191	22.79999924	20	729.4879761	4.144955158	5620.705138	 
0.00910515	13.44171297	2.08925935	82.15625	-2.016626297	97.25	0.198802903	0.005938587	77.0625	0.03125	0.854979217	-0.819124162	13.8728323	12.65688515	10.01876354	20.89136505	0.114066556	41.73124695	86.92578125	2.068716288	-0.018934803	-0.009152924	91.73807526	39.97389984	82.29364777	71.07377625	-0.022321429	62.14049149	22.79999924	20	729.4879761	4.144955158	5625.615138	 
0.024280399	13.59499798	2.154446849	85.3125	-2.01926817	97.59375	0.19869253	0.006816091	64.78125	0.15625	0.555321753	-0.794637084	12.30769253	10.89324856	8.623728752	20.76873589	0.228144676	41.73124695	86.92578125	1.778551698	-0.017460439	-0.009817223	92.78423309	40.41880035	81.80658722	79.3249588	0.03125	74.96022797	22.79999924	20	729.4879761	4.144955158	5629.940138	 
0.011381438	13.04317194	2.196818724	86.53125	-2.016935706	97.34375	0.198468953	0.006517455	68.25	0.125	0.652501345	-0.81758225	16.06425667	14.62864399	11.5836916	20.76873589	0.208588436	41.77573395	88.39038849	2.385761023	-0.024996957	-0.010477562	89.01807404	40.70798111	88.77128601	73.2513504	0.03125	73.58821869	22.79999924	20	729.4879761	4.144955158	5634.815138	 
0.0121402	13.16579995	2.125112475	102.1875	-2.018125739	97.53125	0.198234096	0.006289401	79	-0.03125	0.64069438	-0.759514511	15.8311348	13.39245129	10.59645081	20.76873589	0.270516545	40.90818787	87.55347443	2.183095694	-0.023627602	-0.010822981	89.85500336	40.2185936	79.55223083	79.1962738	-0.005208333	83.40171051	22.79999924	20	729.4879761	4.144955158	5638.550138	 
0.009863912	12.98185794	2.219634349	97.8125	-2.018125739	97.5625	0.198012859	0.005784777	68.78125	0	0.613927782	-0.818078041	16.46090508	14.99893475	11.87794304	20.73807907	0.231404051	40.93043137	87.76269531	2.444716454	-0.026474753	-0.010829376	88.59962463	40.86369705	86.05220795	76.05437469	-0.018750001	69.3277359	22.79999924	20	729.4879761	4.144955158	5642.340138	 
0.00910515	13.28842796	2.14140935	88.625	-2.016983307	97.28125	0.197828531	0.004188736	86.375	-0.09375	0.67089653	-0.842587829	16.12903214	15.13684845	11.98723888	20.76873589	0.198810309	40.93043137	88.59962463	2.4669559	-0.027104896	-0.010987183	90.69192505	40.32982254	78.14672089	77.79537201	-0.0625	71.89517212	22.79999924	20	729.4879761	4.144955158	5645.985138	 
0.016692774	13.25777096	2.154446849	70.65625	-2.018768357	97.28125	0.19772543	0.003452269	54.5625	0	0.67050004	-0.880081475	15.09433937	14.79615784	11.71569347	20.7993927	0.179254055	40.41880035	89.01807404	2.410563946	-0.02742373	-0.011376479	90.4826889	40.41880035	86.50621033	72.90608978	0.026442308	63.67454529	22.79999924	20	729.4879761	4.144955158	5649.705138	 
0.007587625	13.34974196	2.099037475	86.1875	-2.017054709	97.40625	0.197722092	0.003423087	65.25	0.09375	0.701449454	-0.738897085	17.11840248	14.08831882	11.13865376	20.7993927	0.29659155	40.41880035	89.85500336	2.294157028	-0.027410215	-0.011947838	91.11038208	40.04063416	83.73562622	72.50679016	0.018750001	64.31447601	22.79999924	20	729.4879761	4.144955158	5653.680138	 
0.009863912	13.28842796	2.154446849	78.84375	-2.017744928	97.3125	0.197778106	0.004453931	60.40625	-0.09375	0.569872081	-0.692589283	18.6046505	14.35189533	11.35730457	20.67676544	0.348741561	40.46329117	89.01807404	2.336035728	-0.028695945	-0.012284035	90.69192505	40.41880035	81.05929565	77.65717316	0.002604167	67.33665466	22.79999924	20	729.4879761	4.144955158	5657.185138	 
