Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Ambient Temp	Humidity	Barometric Pressure	Water Vapour Pressure	 	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time	Cmt Text
L/s	%O2	%CO2	mmHg	V	%	%O2	%CO2	cm/s	cm/s	L	L	BPM	L/min	L/min	%O2	%CO2	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	°C	%	mmHg	d(mmHg)	d(s)	 
0.017730599	14.87620992	5.611847471	85.21875	-2.017721128	98.46875	15.35098743	2.939066887	37.46875	30.65625	1.266945124	-1.034826159	11.1627903	12.82654381	12.44212246	20.59593201	0.143030912	39.59363174	97.09288788	#NUM!	#NUM!	#NUM!	100.4325714	37.88681793	100.0677109	50.21484375	42.19442368	37.6164856	23.79999924	20	722.1220093	0	0	 
0.048759151	14.8143751	5.525357672	74.71875	-2.016412091	98.5625	15.35098743	2.939066887	78.5	68.53125	0.906274676	-1.024706721	9.063444138	10.31246281	10.00674915	20.59593201	0.11641866	39.6160965	97.09288788	#NUM!	#NUM!	#NUM!	100.0151062	37.30290604	95.26875305	48.80184174	46.76609802	37.35026932	23.79999924	20	722.1220093	0	5.375	 
0.015514274	14.62887061	5.685031148	80.53125	-2.017483121	98.28125	15.47535992	2.973873854	37.90625	29.5625	1.243450284	-1.367917538	6.299212456	9.567878723	9.299902916	20.62684822	0.106439069	38.42581558	98.13653564	#NUM!	#NUM!	#NUM!	98.76272583	38.38089752	93.41643524	49.50720978	40.12359619	39.07006836	23.79999924	20	722.1220093	0	11.995	 
0.013297951	14.01052233	5.954480139	84.5625	-2.034905203	98.5625	16.09235573	2.923409939	41.96875	33.03125	1.411967278	-1.219738603	7.61421299	10.31243706	10.09584808	20.62684822	0.089806415	40.31229782	94.3793869	#NUM!	#NUM!	#NUM!	94.58811951	40.20000458	95.00617981	47.6666069	43.18904495	18.64898682	23.79999924	20	722.1220093	0	21.52	 
-0.050975475	13.88685268	5.944500547	86.75	-1.899860268	98.59375	16.50572205	2.912261724	42.71875	38.03125	1.397493601	-0.908022106	9.615385056	9.694660187	9.537219048	20.62684822	0.099786006	40.55933762	92.91828156	#NUM!	0.208845094	#NUM!	93.75319672	40.13262939	91.7175827	49.82308578	43.71601868	43.97323608	23.79999924	20	722.1220093	0	29.4	 
0.014036725	13.63951336	5.95780667	73.875	-2.004273756	98.53125	16.71118546	2.954339743	42.28125	30.15625	1.039861083	-1.147102594	5.185825348	6.605256081	6.509096146	20.68868446	0.146357432	40.60425186	91.87462616	#NUM!	0.144823	#NUM!	92.08335114	40.2224617	86.83670807	52.56871414	40.85858917	19.79240799	23.79999924	20	722.1220093	0	35.64	 
0.009604075	13.82501785	5.967786262	110.40625	-2.125014495	98.59375	16.81614304	3.143871546	53.65625	36	1.94920218	-1.654525518	6.24674654	11.47616673	#NUM!	#NUM!	0.063194171	40.51441956	93.12700653	#NUM!	#NUM!	#NUM!	93.33573151	40.28983688	94.23828125	49.35435104	40.53600311	106.0228729	23.79999924	20	722.1220093	0	47.21	 
0.016991826	14.07235716	5.907908709	79	-2.038570504	98.3125	16.84677696	3.257811069	36.875	28.125	1.680341959	-1.473091483	5.602241039	9.163493156	#NUM!	#NUM!	0.106439069	40.11017609	93.12700653	#NUM!	#NUM!	#NUM!	95.00557709	39.88559341	93.77287292	49.17453766	40.73767853	1200.731934	23.79999924	20	722.1220093	0	56.815	 
