Flow	%O2	%CO2	BP	ECG	SpO2	FeO2	FeCO2	MCA	PCA	Volume	VT	Fb	VI	VE	FIO2	FICO2	PETCO2	PETO2	VO2	VCO2	RER	PO2	PCO2	MAP	MCAv	PCAv	HR	Ambient Temp	Humidity	Barometric Pressure	Water Vapour Pressure	 
Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Mean	Time
L/s	%O2	%CO2	mmHg	V	%	 	%	cm/s	cm/s	L	L	BPM	L/min	L/min	%CO2	V	mmHg	mmHg	L/min	L/min	 	mmHg	mmHg	mmHg	cm/s	cm/s	BPM	°C	%	mmHg	mmHg	s
0.01371037588	49.31299787	6.682226111	115.3125	-2.017364118	98.25	51.38079169	5.909638427	118.84375	81.90625	3.546156645	-3.154385567	7.430340767	25.71212006	47.54773331	20.97999954	0.03999999911	46.50857925	337.2669373	-15.10463524	2.221430779	-0.1470694691	337.6825867	45.75814438	87.73558044	93.6880188	65.037117	66.42176819	26.79999924	20	731.7739868	5.280827045	1848.371479
0.02742075175	49.55578194	6.704788374	88.09375	-2.01743552	98.4375	51.43703668	5.774447917	87.875	62.125	3.317641735	-3.120899916	8.620689392	29.51455307	54.47862625	20.97999954	0.03999999911	46.133358	337.0591431	-17.32164383	2.486785412	-0.1435652077	339.3450928	45.91264343	90.47561646	93.49794006	65.49563599	67.55693817	26.79999924	20	731.7739868	5.280827045	1856.446479
0.01218699943	49.82891401	6.633878404	71.03125	-2.016459693	98.40625	51.54952666	5.893108583	69.71875	48.875	3.294241428	-3.27358222	6.98893404	25.09854698	46.57908249	20.97999954	0.03999999911	46.08921814	338.9294739	-14.87422752	2.17009449	-0.1458962858	341.2154541	45.42707443	91.84963989	94.45230865	66.93206787	72.39658356	26.79999924	20	731.7739868	5.280827045	1863.406479
0.02665906213	50.43587418	6.708011555	88.625	-2.017697327	98.34375	51.71826162	5.750833854	85.34375	61.5	3.695802689	-3.337520123	7.55191946	27.65003014	51.34617615	20.97999954	0.03999999911	46.19957733	340.3841858	-16.4681282	2.334230661	-0.1417423189	345.3717651	45.93471909	90.42118073	89.06086731	66.12910461	68.5010376	26.79999924	20	731.7739868	5.280827045	1871.991479
0.008378562517	50.04135007	6.730573818	65.8125	-2.016673899	98.4375	52.07760461	5.723677681	73.5	52.21875	3.658399343	-3.122728109	7.707129002	26.40226364	49.4150238	20.97999954	0.03999999911	46.44235992	342.4623413	-16.02425003	2.235857487	-0.1395296156	342.670166	46.08921814	86.13006592	98.16846466	66.58576202	71.26574707	26.79999924	20	731.7739868	5.280827045	1879.936479
0.01294868719	50.25378613	6.766028803	134.125	-2.017721128	98.4375	52.08697878	5.774447917	135.40625	85.28125	3.360925674	-3.083776236	8.037508011	27.1905899	50.96310806	20.97999954	0.03999999911	46.55271912	342.2545166	-16.53651428	2.326445818	-0.1406853795	344.1248779	46.33200455	89.36947632	92.86358643	64.44221497	67.45124817	26.79999924	20	731.7739868	5.280827045	1887.721479
0.02208893746	50.64831024	6.833715592	73.90625	-2.018292343	98.5	52.24633958	5.967492881	74.59375	54.25	3.196383238	-3.226371527	7.177033424	25.40233994	48.01293945	20.97999954	0.03999999911	47.03829575	343.9170532	-15.67561722	2.265384674	-0.1445164531	346.8264771	46.79550934	92.24812317	90.6581955	63.63822174	66.64871216	26.79999924	20	731.7739868	5.280827045	1895.186479
0.02285062522	51.07318236	6.981981893	100.40625	-2.017768729	98.5	52.4088251	6.197139643	118.40625	80.5625	3.474003553	-3.172715187	7.407407284	25.78170586	49.19160843	20.97999954	0.03999999911	47.9652977	345.9951782	-16.16451836	2.410711527	-0.1491359919	349.7358704	47.81079483	104.3786926	93.74600983	64.6244812	66.38372803	26.79999924	20	731.7739868	5.280827045	1903.546479
0.0190421883	50.98213834	7.043222322	91.375	-2.018149539	98.4375	52.68067589	6.325245934	100.15625	66.6875	3.361287117	-3.429950476	7.590132713	28.55956459	55.02342224	20.97999954	0.03999999911	48.34051132	348.4889832	-18.24594879	2.752528191	-0.1508569568	349.1124573	48.23015594	91.91731262	104.8468781	70.01218414	68.61336517	26.79999924	20	731.7739868	5.280827045	1911.646479
0.006855187938	50.92144232	7.133471375	66.0625	-2.016578696	98.375	52.69942422	6.416750428	71.09375	51.71875	3.655830622	-3.252054691	7.648183346	27.28541183	52.71037292	20.97999954	0.03999999911	49.00265884	347.4498901	-17.49902153	2.67511344	-0.152872175	348.6968079	48.84815598	86.39392853	97.00539398	69.0450592	74.98532867	26.79999924	20	731.7739868	5.280827045	1919.551479
0.04265449941	50.89109431	7.088346848	65.375	-2.016483493	98.53125	52.7400456	6.383100388	76.125	52.75	3.554373503	-3.328453779	7.321537495	26.73370743	51.65339661	20.97999954	0.03999999911	49.02473068	347.4498901	-17.16553116	2.607679844	-0.1519137323	348.4889832	48.53915405	85.7201767	101.644577	66.87014771	70.3787384	26.79999924	20	731.7739868	5.280827045	1927.396479
0.01371037588	50.58761423	7.091570029	82.40625	-2.017602124	98.4375	52.80878947	6.404353045	92.375	67.0625	3.654613495	-3.2174716	7.509386539	26.50535011	51.32516861	20.97999954	0.03999999911	49.48822784	345.1639404	-17.09418297	2.599783421	-0.1520858556	346.4108582	48.56122589	89.64027405	100.8730164	72.85546875	68.86071777	26.79999924	20	731.7739868	5.280827045	1935.591479
0.02285062522	50.52691821	7.201158164	67.09375	-2.01598368	98.5	52.64942867	6.351811755	75.96875	57.09375	3.404438257	-3.327519894	7.83289814	28.59285545	55.0812645	20.97999954	0.03999999911	49.48822784	345.1639404	-18.25092506	2.767031431	-0.1516104788	345.9951782	49.31165695	91.13117981	101.6451874	70.29541016	69.49504089	26.79999924	20	731.7739868	5.280827045	1943.581479
0.03046750091	50.76970228	7.078677307	68.03125	-2.0167215	98.375	52.67755116	6.433280272	84.0625	76.5625	3.504690647	-3.347737551	7.485963821	27.49245453	53.10340881	20.97999954	0.03999999911	49.5103035	345.1639404	-17.61969185	2.70202446	-0.1533525437	347.6577454	48.47294235	91.04586792	106.65625	71.60189056	69.03324127	26.79999924	20	731.7739868	5.280827045	1951.241479
0.04493955895	50.80005029	7.001320976	93.65625	-2.018554151	98.5	52.70879838	6.194187885	114.4375	73.96875	3.674734116	-3.331681252	9.077156067	33.17627335	63.7579689	20.97999954	0.03999999911	48.0315094	347.4498901	-21.14274597	3.123141766	-0.1477169394	347.865509	47.94322586	89.53362274	99.98858643	70.11626434	68.57306671	26.79999924	20	731.7739868	5.280827045	1959.256479
0.01599543728	51.01248635	6.946526908	110.09375	-2.018506549	98.34375	52.78066698	6.351221403	131.59375	89.28125	3.271616936	-3.708554268	6.486486435	26.38933945	50.99892807	20.97999954	0.03999999911	49.5103035	347.6577454	-16.96541214	2.561741352	-0.150997892	349.3202209	47.56801224	98.25569916	108.1355972	74.32804108	69.39845276	26.79999924	20	731.7739868	5.280827045	1965.866479
0.02589737438	50.80005029	7.204381345	122.34375	-2.018244742	98.25	52.80878947	6.322294176	121.84375	77.5	4.293039799	-3.116621256	7.402837753	25.31026268	48.9125824	20.97999954	0.03999999911	49.5103035	347.0342712	-16.28219414	2.445714474	-0.1502079219	347.865509	49.33372879	87.23934174	100.6353531	66.8560257	71.4395752	26.79999924	20	731.7739868	5.280827045	1975.116479
0.05255643651	50.61796224	7.265621774	68.46875	-2.016245487	98.1875	52.94627722	6.625144533	73.65625	52.3125	3.346326828	-3.421720505	7.802340508	29.28759956	57.21533203	20.97999954	0.03999999911	49.88551712	346.4108582	-19.16156769	2.998458624	-0.1564829499	346.6186523	49.75308609	90.89736938	98.23764801	68.22543335	71.7705307	26.79999924	20	731.7739868	5.280827045	1983.221479
0.05636487529	51.25527041	7.17214954	91.59375	-2.017744928	98.34375	52.69629949	6.512977734	81.59375	76.03125	3.547269344	-3.379659414	8.49256897	31.48664474	60.96521378	20.97999954	0.03999999911	49.90758896	345.9951782	-20.24995232	3.140628576	-0.1550931334	350.9827881	49.11301422	91.62599182	106.0378036	73.32736206	68.39820099	26.79999924	20	731.7739868	5.280827045	1990.911479
0.03884606063	50.76970228	7.02710642	88.96875	-2.018244742	98.40625	52.89628168	6.60153047	114.84375	74.4375	3.583395243	-3.473748446	9.077156067	34.59095383	67.4529953	20.97999954	0.03999999911	49.35580063	347.0342712	-22.55296707	3.522320747	-0.1561799198	347.6577454	48.11979294	88.5222168	106.7960892	75.64615631	67.61675262	26.79999924	20	731.7739868	5.280827045	1997.976479
0.004570124671	51.25527041	6.911071923	146.0625	-2.018197141	99.5625	52.79004114	6.347088942	148.8125	95.8125	3.583511114	-3.288778543	9.646302223	34.8024559	67.2664032	20.97999954	0.03999999911	47.67836761	350.7749634	-22.38273811	3.376672745	-0.1508605778	350.9827881	47.32522583	99.30453491	105.4527893	75.30949402	65.88785553	26.79999924	20	731.7739868	5.280827045	2004.586479
0.06550512463	51.37666245	6.943303728	88.5625	-2.017744928	98.1875	52.93690306	6.31993277	100.09375	68.65625	3.75061655	-3.523608685	10.56338024	40.83240509	79.15299988	20.97999954	0.03999999911	47.67836761	346.8264771	-26.45018196	3.956344843	-0.1495772302	351.8140259	47.54593658	91.92234802	104.0969315	70.12827301	70.26438141	26.79999924	20	731.7739868	5.280827045	2010.806479
0.04036943614	51.89257859	6.998097796	89.125	-2.016983307	99.28125	53.06814137	6.354763513	99.65625	66.1875	3.49944663	-3.666077852	8.902076721	35.80200958	69.68569183	20.97999954	0.03999999911	48.27429581	351.398407	-23.38349724	3.502441168	-0.1497826129	355.3468933	47.92115402	95.43534851	102.0630646	70.37136078	73.38935852	26.79999924	20	731.7739868	5.280827045	2016.486479
0.05027137697	51.89257859	7.0303296	121.25	-2.016959507	99.46875	53.27749772	6.47755664	69.1875	54.21875	4.128394127	-3.49072361	8.88230896	34.01384354	66.75157166	20.97999954	0.03999999911	48.27429581	355.1390991	-22.55655289	3.420098543	-0.1516232789	355.3468933	48.14186859	103.1830597	91.95127106	71.20066833	68.8976593	26.79999924	20	731.7739868	5.280827045	2023.226479
0.01371037588	51.61944652	7.233389969	62.9375	-2.016673899	99.53125	53.54622378	6.532459336	76.625	53.3125	3.830385923	-3.676879644	9.002250671	36.31155777	71.83847809	20.97999954	0.03999999911	49.59858704	353.0609131	-24.47768784	3.712121248	-0.15165326	353.476532	49.53237534	82.57386017	100.565773	70.15376282	72.72763062	26.79999924	20	731.7739868	5.280827045	2029.981479
0.03503762558	51.34631444	7.201158164	68	-2.016769101	99.5	53.65558903	6.620421721	85.3125	57.75	3.885876656	-3.742095232	8.658008575	35.54243851	70.66616058	20.97999954	0.03999999911	49.62065887	350.359314	-24.16896057	3.700922728	-0.1531270891	351.6062012	49.31165695	91.84749603	111.3818741	77.29044342	66.76415253	26.79999924	20	731.7739868	5.280827045	2036.646479
0.01218699943	51.43735847	7.136694555	126.8125	-2.018006735	99.3125	53.24937522	6.641674377	133.53125	98.25	3.855531454	-3.05671525	8.982035637	30.11924744	59.30891418	20.97999954	0.03999999911	48.93644333	351.6062012	-20.04531097	3.116031647	-0.1554494053	352.2296753	48.87022781	90.86392212	101.6017303	72.16432953	68.45808411	26.79999924	20	731.7739868	5.280827045	2043.576479
0.0289441254	51.49805448	7.159256819	122.71875	-2.018292343	98.375	53.03689415	6.69893848	153.09375	94.03125	3.079669952	-3.889812469	9.600000381	40.96512604	80.35497284	20.97999954	0.03999999911	49.15715408	352.0218201	-26.99672508	4.258232117	-0.1577314287	352.6452942	49.02473068	106.2222061	107.6919403	73.04897308	70.2984848	26.79999924	20	731.7739868	5.280827045	2050.256479
0.02970581129	51.77118656	7.09801639	79.90625	-2.018030536	98.1875	53.26812355	6.457484686	89.96875	66.125	4.01248455	-2.837885857	8.510638237	26.4954567	51.95885086	20.97999954	0.03999999911	49.15715408	350.9827881	-17.55073547	2.653893471	-0.1512126625	354.515625	48.60536957	95.5490036	110.4161835	76.6682663	76.95318604	26.79999924	20	731.7739868	5.280827045	2056.506479
0.01218699943	51.37666245	7.107685931	128.15625	-2.01743552	98.34375	53.45873157	6.525965469	107.375	70.9375	3.240229368	-3.909270763	9.81996727	42.11338806	83.12108612	20.97999954	0.03999999911	48.95851135	351.6062012	-28.2478714	4.29081583	-0.1518987268	351.8140259	48.67158508	87.41477203	102.6318283	74.16278839	78.95773315	26.79999924	20	731.7739868	5.280827045	2063.556479
0.03960774839	51.31596643	7.069007766	90.9375	-2.018149539	98.28125	53.54622378	6.399039881	95.90625	68	4.214321136	-3.339270115	9.252120018	33.8927803	66.82984161	20.97999954	0.03999999911	49.00265884	351.1905823	-22.75229263	3.382524014	-0.1486673951	351.398407	48.40672684	103.4375	116.2740707	78.00756836	73.25285339	26.79999924	20	731.7739868	5.280827045	2069.666479
0.006855187938	51.71049054	6.940080547	70.84375	-2.017149912	99.59375	53.34624159	6.400810935	81.4375	56.65625	3.602274656	-3.661738873	0.1185981706	0.4764087498	0.9347579479	20.97999954	0.03999999911	48.75987244	353.0609131	-0.31636554	0.04732420295	-0.1495870948	354.1000061	47.52386856	92.70982361	107.372551	72.10700989	74.15825653	26.79999924	20	731.7739868	5.280827045	2076.151479
0.01294868719	14.5341801	5.579898395	89.9375	-2.017268915	96.4375	46.28437071	4.840511728	73.0625	55.0625	1.046252131	-1.305549979	12.65822792	18.12928963	29.29611969	20.97999954	0.03999999911	38.27590942	98.69503021	-7.741167068	1.119462132	-0.1446115524	99.52628326	38.20969391	88.55258942	71.58753967	55.13362885	73.61799622	26.79999924	20	731.7739868	5.280827045	2582.061479
0.02361231297	14.77696417	5.322043958	103.46875	-2.017744928	96.40625	48.62166249	5.136868218	58.9375	49.6875	1.285537958	-1.331960797	13.15789509	19.2261467	32.83808517	20.97999954	0.03999999911	38.3200531	98.90283966	-9.468389511	1.332374454	-0.140718177	101.1888123	36.44397354	89.51213837	65.79106903	49.984375	38.34568787	26.79999924	20	731.7739868	5.280827045	2586.801479
0.0190421883	14.8680082	5.225348545	97.34375	-2.018339945	96.34375	45.40944866	4.620310592	69.09375	48.78125	0.9428610802	-0.7484740615	15.03759384	12.34722805	19.51529694	20.97999954	0.03999999911	36.64261627	100.3575439	-4.976167202	0.7115338445	-0.1429883242	101.8122559	35.78182602	87.40352631	70.52516937	54.32166672	80.17807007	26.79999924	20	731.7739868	5.280827045	2591.361479
0.009140249342	14.01826396	5.68304017	84.75	-2.01781633	96.28125	43.01278717	4.383579611	53.21875	45.4375	1.05341208	-1.203527927	7.434944153	9.816309929	14.73837662	20.97999954	0.03999999911	39.24705505	95.36997986	-3.396023273	0.5095251799	-0.1500358284	95.99343109	38.91598129	88.80924988	65.50837708	53.47222137	79.44025421	26.79999924	20	731.7739868	5.280827045	2595.351479
0.01675712503	13.25956375	5.89577008	89.78125	-2.018696955	96.59375	35.67906551	3.931370306	60.84375	50.15625	1.567266226	-1.486632705	7.936507702	12.94337368	16.92788506	20.97999954	0.03999999911	40.50512695	89.96678162	-2.637670994	0.5239494443	-0.1986409426	90.79803467	40.37269974	84.99414825	66.33654022	50.65275574	70.66551971	26.79999924	20	731.7739868	5.280827045	2603.421479
0.01142531261	13.56304383	5.702379252	127.625	-2.017530722	96.625	30.34516569	3.557677761	70.75	70.90625	1.547963858	-1.356870532	8.20793438	12.21762085	14.59892845	20.97999954	0.03999999911	40.57134247	90.17459869	-1.481273413	0.4082407951	-0.275601238	92.87619019	39.04840851	93.00032806	74.38399506	54.3491478	64.69898224	26.79999924	20	731.7739868	5.280827045	2610.981479
0.01066362485	13.92721993	5.550889771	98	-2.017959134	97.34375	27.55478927	3.596640965	79.625	53.40625	1.442621946	-0.8462070227	9.584664345	8.897498131	10.20681095	20.97999954	0.03999999911	39.42362595	91.62930298	-0.7504475117	0.2884635031	-0.3843886554	95.36997986	38.01105118	95.35041046	72.36038208	53.3111496	64.8140564	26.79999924	20	731.7739868	5.280827045	2618.291479
0.01523375046	13.04712769	5.908662802	91.375	-2.018292343	96.5	24.81753313	3.552364597	73.6875	49.875	0.7833129764	-0.9797976017	9.280742645	9.97547245	10.99904633	20.97999954	0.03999999911	40.57134247	88.30426025	-0.5053166151	0.306866318	-0.6072753668	89.34333801	40.46098709	89.87258148	70.40013885	52.93051529	66.43621826	26.79999924	20	731.7739868	5.280827045	2624.551479
0.02589737438	12.77399561	5.940894606	75.25	-2.018220941	96.4375	23.67700973	3.576569011	65.9375	44.9375	0.9721217155	-1.719094276	7.263922691	13.69888687	14.87273312	20.97999954	0.03999999911	40.74791718	86.84955597	-0.5136911869	0.4177294374	-0.8131917715	87.47299194	40.68170166	87.80310822	79.31721497	56.26783371	68.02407074	26.79999924	20	731.7739868	5.280827045	2631.016479
0.01142531261	13.65408786	5.592791117	72.125	-2.017340317	96.375	22.60835493	3.471486431	59.03125	50.84375	1.731096268	-0.8543644547	10.32702255	9.679048538	10.34158039	20.97999954	0.03999999911	40.74791718	86.84955597	-0.2439125776	0.2817915678	-1.155297399	93.49964142	38.29797745	104.7612076	79.94870758	59.37262344	68.15216827	26.79999924	20	731.7739868	5.280827045	2639.276479
0.008378562517	13.01677968	5.937671426	68.5	-2.017316516	96.5	21.26784936	3.315043264	69.6875	51.8125	0.8160774708	-1.332184792	7.619047642	11.13472652	11.66075897	20.97999954	0.03999999911	40.72584534	88.5120697	-0.1142029762	0.3031919301	-2.654851437	89.13552094	40.65962982	126.7035751	72.39923096	52.49180984	64.00815582	26.79999924	20	731.7739868	5.280827045	2645.086479
0.0144720627	13.41130379	5.776512403	85.65625	-2.01745932	96.59375	20.53978922	3.307368694	81.40625	56.09375	1.436269879	-1.446239114	6.403415203	10.15935516	10.53651905	20.97999954	0.03999999911	40.74791718	89.75896454	-0.0259834528	0.2732877433	-10.51776123	91.83711243	39.55605698	79.33705139	72.8331604	53.92565155	66.36034393	26.79999924	20	731.7739868	5.280827045	2652.961479
-0.006093499716	13.16851972	5.905439621	74.6875	-2.016483493	96.375	19.4398872	3.198153653	63.375	49.78125	1.474362493	-1.547641873	5.891016006	10.00172806	10.21091557	20.97999954	0.03999999911	40.54927444	89.75896454	0.0899579525	0.2559441924	2.84515357	90.17459869	40.43891525	78.55576324	69.69868469	53.73022461	67.90776825	26.79999924	20	731.7739868	5.280827045	2662.331479
0.002285062335	13.47199981	5.799074666	67.34375	-2.017935333	96.34375	18.56808987	3.15210623	94.34375	82.0625	1.717182279	-1.096922398	8.480565071	10.20504856	10.29633141	20.97999954	0.03999999911	40.57134247	89.55114746	0.1818547249	0.2542851567	1.398287296	92.25274658	39.71055222	80.60151672	79.24375153	57.55610657	70.88368988	26.79999924	20	731.7739868	5.280827045	2672.516479
0.0144720627	13.86652392	5.995688674	69.4375	-2.017697327	96.28125	18.36810769	3.211731739	55.59375	45.0625	1.301268935	-2.16248107	5.265467167	12.49118328	12.58035755	20.97999954	0.03999999911	41.18934631	91.21367645	0.2458800077	0.3166378736	1.287773967	94.95435333	41.05691528	92.32406616	72.15608978	55.38885498	64.44107819	26.79999924	20	731.7739868	5.280827045	2679.591479
0.01371037588	15.01974824	5.750726959	86.1875	-2.018625553	95.5625	17.70879142	3.130853574	65.03125	51.75	2.021558523	-1.573349357	7.858546257	13.5638113	13.53290749	20.97999954	0.03999999911	41.21141434	94.3309021	0.3564087152	0.3318878114	0.9312000275	102.8513336	39.37948608	88.79775238	64.3683548	53.3490448	68.18399048	26.79999924	20	731.7739868	5.280827045	2690.986479
0.007616875228	14.10930798	5.576675215	75.375	-2.017887732	96.4375	18.26811659	2.957880563	57.9375	42.4375	1.302125692	-1.798255205	4.660194397	9.193264008	9.21730423	20.97999954	0.03999999911	40.21820068	85.18702698	0.1943376064	0.2134133279	1.098157644	96.61686707	38.18762207	92.8666153	66.02145386	48.21001816	59.42572021	26.79999924	20	731.7739868	5.280827045	2698.621479
0.01371037588	12.19738345	6.018250937	129.125	-2.017364118	96.28125	16.72137939	2.757161028	52.3125	45.46875	1.781745434	-1.886050701	5.982053757	12.3770752	12.14013481	20.97999954	0.03999999911	41.25556183	83.10887909	0.449673295	0.2616668344	0.5819043517	83.52451324	41.21141434	87.26052094	70.86968231	51.84727478	62.77591324	26.79999924	20	731.7739868	5.280827045	2711.496479
0.01599543728	12.34912349	5.934448245	88.78125	-2.018292343	97.5625	15.77771346	2.48382825	78.5625	56.28125	1.90728879	-1.620449305	6.868917942	12.21063232	11.79855442	20.97999954	0.03999999911	41.25556183	83.31668854	0.5556315184	0.2286576629	0.4115275145	84.563591	40.63755798	86.11630249	72.37033844	54.2891922	66.15848541	26.79999924	20	731.7739868	5.280827045	2721.526479
0.01371037588	12.50086353	5.944117787	79.3125	-2.017959134	97.625	16.130807	2.873460288	71.625	51.78125	1.666701436	-1.590721607	6.342494488	11.06798649	10.79253864	20.97999954	0.03999999911	40.83620071	84.14795685	0.4611213207	0.2425598204	0.526021719	85.6026535	40.7037735	82.08759308	70.08219147	50.8636055	62.9294014	26.79999924	20	731.7739868	5.280827045	2730.261479
0.01294868719	12.68295158	6.095607268	78.75	-2.017364118	97.3125	16.01206758	3.225900177	65.9375	49.75	1.61505127	-1.522842526	7.528230667	12.57657146	12.29906559	20.97999954	0.03999999911	41.91770554	86.43392181	0.531018734	0.3108249307	0.5853370428	86.84955597	41.74113083	85.12854004	70.01579285	52.16935349	64.7545929	26.79999924	20	731.7739868	5.280827045	2739.721479
0.01066362485	12.95608366	6.10849999	126.5625	-2.017602124	96.28125	16.12143283	3.490968033	100.625	76.9375	1.561176538	-1.760267258	6.607929707	12.7602272	12.53679371	20.97999954	0.03999999911	41.91770554	86.43392181	0.520509243	0.3432197571	0.6593922377	88.71988678	41.82941818	85.95201874	70.86620331	51.4097023	63.19812012	26.79999924	20	731.7739868	5.280827045	2747.691479
0.01142531261	13.1078237	6.079491366	90.875	-2.017649726	95.375	16.25892059	3.708217412	86.96875	59.28125	1.741398573	-1.580355763	7.380074024	12.7946949	12.6263752	20.97999954	0.03999999911	41.93977356	87.47299194	0.5010131598	0.3674558997	0.7334256172	89.75896454	41.63077545	84.29404449	76.11726379	52.61511612	60.90253448	26.79999924	20	731.7739868	5.280827045	2756.771479
0.0190421883	13.32025976	6.166517238	61.9375	-2.017959134	96.34375	16.29954197	3.699362138	55.65625	44	1.593066335	-1.64456296	7.55191946	13.62455177	13.45065403	20.97999954	0.03999999911	42.46949005	89.13552094	0.5284844637	0.3905008733	0.7389069796	91.21367645	42.22670746	81.28315735	70.59830475	52.35487747	62.10574341	26.79999924	20	731.7739868	5.280827045	2764.901479
0.01066362485	13.19886773	6.150401336	86.65625	-2.01817334	96.375	16.45890277	3.708217412	89	58.78125	1.547968864	-1.666558027	7.147111416	13.06668282	12.92708778	20.97999954	0.03999999911	42.4915657	89.55114746	0.4869835377	0.3762176633	0.7725470066	90.38240814	42.11634445	86.21157837	78.96562195	57.26276016	63.4414444	26.79999924	20	731.7739868	5.280827045	2772.846479
0.01142531261	13.19886773	6.198749043	134.46875	-2.017578324	95.625	16.55889386	3.858166711	85.28125	73.875	1.616678238	-1.75191164	7.109004974	13.66266346	13.55915165	20.97999954	0.03999999911	42.64606094	89.55114746	0.4928933382	0.410759151	0.8333631754	90.38240814	42.44742203	87.88397217	74.61878204	53.62900543	65.5203476	26.79999924	20	731.7739868	5.280827045	2781.241479
0.0190421883	13.07747569	6.234204028	124.40625	-2.017982935	95.59375	16.49952415	3.976237026	83.40625	74.34375	1.79901886	-1.638941526	7.822685719	14.06480503	13.96854973	20.97999954	0.03999999911	42.8447113	88.71988678	0.5126273632	0.4362513423	0.8510106206	89.55114746	42.69020462	83.81452942	71.49250031	50.15873718	64.94181824	26.79999924	20	731.7739868	5.280827045	2789.681479
0.0190421883	12.7436476	6.25354311	88.53125	-2.018244742	96.40625	16.2901678	4.00398355	86.40625	59.1875	1.529137969	-1.602202892	8.010681152	14.07995701	13.9517355	20.97999954	0.03999999911	42.97713852	86.64173126	0.5405279398	0.4387876391	0.811776042	87.2651825	42.82263565	92.34315491	78.70907593	55.30539703	60.86645889	26.79999924	20	731.7739868	5.280827045	2797.351479
0.01066362485	12.44016752	6.298667637	100.84375	-2.018006735	96.53125	16.00894286	4.178137264	95.09375	61.5625	1.581728101	-2.179865122	7.013442516	16.77162933	16.59660149	20.97999954	0.03999999911	43.21992493	84.97921753	0.6837768555	0.5448969603	0.796892941	85.18702698	43.13163376	92.37845612	80.01990509	56.27822495	63.55437851	26.79999924	20	731.7739868	5.280827045	2804.841479
0.01218699943	12.71329959	6.185856321	125.875	-2.018078137	96.5	15.89020343	4.359965548	115.875	77.9375	2.337781668	-1.850155473	7.947020054	16.1297226	15.97402191	20.97999954	0.03999999911	43.26406479	84.97921753	0.6710526943	0.5475073457	0.8158932328	87.05736542	42.35913467	85.3867569	76.59033203	57.47254944	67.09344482	26.79999924	20	731.7739868	5.280827045	2813.396479
0.01751881279	13.25956375	6.221311306	73.0625	-2.018435147	96.5625	15.6402257	4.297388281	67.28125	49.71875	1.922244668	-1.838794112	7.843137264	15.82112312	15.60723209	20.97999954	0.03999999911	42.95506668	86.64173126	0.6968835592	0.5271665454	0.756462872	90.79803467	42.60192108	82.9609375	72.37483215	51.75577545	65.11557007	26.79999924	20	731.7739868	5.280827045	2820.946479
0.01066362485	13.16851972	6.411478953	96.34375	-2.018363745	97.625	15.45899185	4.585479849	90.875	67.65625	1.955993652	-1.871652126	8.281573296	17.0040493	16.79658318	20.97999954	0.03999999911	44.0365715	89.55114746	0.7703611851	0.6057425141	0.7863097787	90.17459869	43.90413666	78.42221832	74.34996796	53.52774048	67.09737396	26.79999924	20	731.7739868	5.280827045	2828.596479
0.006093499716	12.7436476	6.376023968	88.125	-2.017625925	97.25	15.61835265	4.489252543	78.03125	54.78125	1.939440966	-1.836990356	8.2191782	16.56340599	16.3742485	20.97999954	0.03999999911	44.05863953	86.84955597	0.7281064987	0.5780134797	0.7938584089	87.2651825	43.66135025	83.15592957	73.89860535	53.69596481	63.23403168	26.79999924	20	731.7739868	5.280827045	2835.841479
0.01599543728	12.89538764	6.327676261	90.90625	-2.018101938	97.59375	15.69959541	4.61204567	90.375	65.21875	1.836554289	-1.758312702	7.662835121	14.78086853	14.64947891	20.97999954	0.03999999911	43.8599968	86.43392181	0.6356681585	0.5314143896	0.8359934092	88.30426025	43.3302803	85.71147156	78.32493591	58.26689911	61.87050247	26.79999924	20	731.7739868	5.280827045	2843.141479
0.009901937097	12.62225557	6.46304984	73.375	-2.018078137	96.375	15.35900076	4.68347821	64.71875	49.25	1.740150809	-2.00381875	7.290400982	16.02596664	15.83004093	20.97999954	0.03999999911	44.47800064	85.81047821	0.7386574745	0.5831949115	0.7895336151	86.43392181	44.25728607	90.99938965	74.875	55.90830231	60.36980057	26.79999924	20	731.7739868	5.280827045	2850.971479
0.01675712503	12.59190756	6.424371674	93.09375	-2.017863932	95.375	15.35900076	4.749007235	93.21875	68.0625	2.117758512	-2.372298479	6.904488087	17.96863937	17.76352119	20.97999954	0.03999999911	44.50006866	85.6026535	0.8264234066	0.6636672616	0.8030596375	86.22610474	43.99242783	89.93825531	76.89795685	57.11410141	61.33449173	26.79999924	20	731.7739868	5.280827045	2859.201479
0.01751881279	13.32025976	6.140731794	89.46875	-2.017935333	95.28125	15.18089162	4.83342751	100.5625	71.90625	2.492197514	-2.179638386	6.98893404	16.71128082	16.50116539	20.97999954	0.03999999911	44.1027832	86.01829529	0.7942730188	0.6275512576	0.7900951505	91.21367645	42.05013275	86.44693756	82.07164001	58.94752502	63.52075577	26.79999924	20	731.7739868	5.280827045	2867.891479
