"bins","Time_mean","stage","SpO2_mean","SpO2_sem","MAP_mean","MAP_sem","MCAv_mean","MCAv_sem","PCAv_mean","PCAv_sem","HR_mean","HR_sem","nBeats","FeCO2_mean","FeCO2_sem","Volume_mean","Volume_sem","VT_mean","VT_sem","Fb_mean","Fb_sem","VI_mean","VI_sem","VE_mean","VE_sem","PETCO2_mean","PETCO2_sem","PETO2_mean","PETO2_sem","VO2_mean","VO2_sem","VCO2_mean","VCO2_sem","RER_mean","RER_sem","PO2_mean","PO2_sem","PCO2_mean","PCO2_sem","nBreaths"
"(8153,8168]",8159.87685733333,"bl",97.3984375,0.0310421592141114,83.1460838333333,0.657020405785032,50.4300095233333,1.00340997194585,0.00496228314716667,0.00848223802012125,47.0219707483333,1.57813247640543,12,1.8614166025,0.0229035350841407,0.739708289525,0.0386546088525038,-0.711096815775,0.0960589329907926,15.58966589,0.962563948311593,11.99201941575,1.11727977351353,12.0642590505,1.12424113122301,36.026293755,0.317799757579138,103.854953775,0.67225155718821,0.1149894595025,0.0145070565253214,0.171374667425,0.0155666262013619,1.52545148125,0.130933585043841,105.44551085,0.751746797209862,35.66684723,0.397887409576627,4
"(8843,8858]",8849.98798828571,"2",83.5238095238095,0.0251395622615619,84.8063804995238,0.487006123480643,61.6087542928571,0.432956577410825,-8.23623435714285e-05,0.0044713941345404,82.1351590828571,0.88656514223968,21,5.25508336975,0.036648830300401,2.45640188425,0.339684361790483,-2.3031605185,0.231201969877722,14.201877595,0.970216083364226,35.760276795,2.36970764387031,32.5011611,2.17112213127059,38.4871263475,0.0695836498151679,48.44185829,0.294744709188141,3.866190493,0.246409419178666,1.322361201,0.0910094517990276,0.34174224735,0.00332968455121243,49.3654088975,0.512227339932749,38.3931159975,0.107040008439413,4
"(9053,9068]",9059.79756811765,"4",85.5202205882353,0.0291013606599036,89.6410805205882,0.886953830849915,68.1507115076471,0.59879903075363,-0.00110128437011765,0.00222931044646887,78.2667905005882,2.99595069850404,17,5.6187169194,0.0128319447347317,2.445342207,0.0713794956132803,-2.2212657452,0.0525887749178258,19.970630644,0.644916124254195,49.250658416,2.26410984902367,44.757408144,2.07110166103466,40.279936982,0.101461789760658,48.24688797,0.437296574568937,5.4552757262,0.244133881211851,1.9481713772,0.0934157769640939,0.3568932414,0.00143733012499494,49.355147552,0.617067466177753,40.005652618,0.128333469480052,5
"(9218,9233]",9224.68005177778,"6",83.6736111111111,0.178576858901767,96.2314783761111,0.68247496792854,77.8841942683333,0.772042569717048,0.00220959047033333,0.00353106093714071,78.9032580066667,1.33738472888891,18,6.0379055946,0.011497912143409,2.7650063038,0.11251088183943,-2.5261332036,0.0970357017376539,20.708033372,0.750314774556618,57.972153472,2.76558489502261,53.057305908,2.54228989378808,42.67772827,0.126953133881481,48.657353974,0.246280574750275,6.3188139918,0.294474781021527,2.4826425076,0.120200469397156,0.39274638296,0.000925472050081699,49.39619446,0.287327493928852,42.297267152,0.125324290781222,5
