"bins","Time_mean","stage","SpO2_mean","SpO2_sem","MAP_mean","MAP_sem","MCAv_mean","MCAv_sem","PCAv_mean","PCAv_sem","HR_mean","HR_sem","nBeats","FeCO2_mean","FeCO2_sem","Volume_mean","Volume_sem","VT_mean","VT_sem","Fb_mean","Fb_sem","VI_mean","VI_sem","VE_mean","VE_sem","PETCO2_mean","PETCO2_sem","PETO2_mean","PETO2_sem","VO2_mean","VO2_sem","VCO2_mean","VCO2_sem","RER_mean","RER_sem","PO2_mean","PO2_sem","PCO2_mean","PCO2_sem","nBreaths"
"(9830,9845]",9840.48964744444,"bl",96.7777777777778,0.168805003610163,69.7135425122222,1.19946435516056,57.8111788422222,1.70170237566582,49.4432309455556,1.37842472273471,60.2974671255556,3.30288700156841,21,2.14150189566667,0.0423727418434597,0.6268089215,0.0779927870952641,-1.6519918442,0.756277660687416,12.2491658536667,2.73493452033055,18.8110008233333,4.78831343294569,18.6750898333333,4.76416060952593,39.15751775,0.561515349458916,91.7031834933333,0.0687383033333333,0.414066394166667,0.0994696400948984,0.307624384766667,0.0807687617955404,0.7359557549,0.0176427983533473,93.8340479533333,1.10622239300243,38.5887603766667,0.570290860489975,6
"(1.032e+04,1.034e+04]",10331.6318666667,"2",87.4208333333333,0.0746934874235503,73.79505361,1.55352598085744,65.42723872,0.485595882616044,58.7899215693333,0.631052673550823,69.740320842,1.23058239309446,137,5.4623987972,0.0545074218279716,2.2090565682,0.0830903579208754,-2.0956087588,0.0412012761475363,16.6820158,0.473073270696263,38.618076326,0.455166931514718,34.8184433,0.416477982715829,40.729357146,0.119865568083047,43.339534,1.06633929043748,4.4535469054,0.0584002693425698,1.4777649882,0.0279017280703235,0.33173060416,0.00235138218853349,43.83444214,1.08217240920482,40.649582674,0.135153938502928,4
"(1.052e+04,1.053e+04]",10527.1742,"4",81.6640625,0.165885083157422,81.672101592,0.728069087342212,80.477068711,0.629171250668652,68.3738605505,0.695457998561723,78.426405716,0.83065109619915,15,5.8747826162,0.0187682720902902,2.538333893,0.178222571522041,-2.310532284,0.118088825403409,21.46555748,0.946346357698337,54.594971464,2.1557802053608,49.658716584,1.96453325545706,43.277684022,0.0912579606720626,46.88638382,0.351166063856424,6.1328454972,0.234622952122544,2.2668887614,0.0848591563416471,0.36969491838,0.00138541933562689,47.958689118,0.365409759535551,43.162454224,0.116119739580416,3
"(1.071e+04,1.073e+04]",10722.8428315789,"6",81.3388157894737,0.119756219915175,86.8596283773684,0.832194093713388,85.0429526873684,0.513256984524612,68.6586665115789,0.637503669038324,82.9104124363158,0.515662391949652,12,6.1758398754,0.0122806663457224,2.738717556,0.0856207851383213,-2.6455300806,0.04658348237582,21.61147232,0.265326873674008,63.27315979,1.15701886352757,57.839878848,1.01532993353606,44.385650634,0.147088411464277,44.741777802,0.87876471766548,7.0328186988,0.163282380924703,2.7776031972,0.0467030643144926,0.39522170426,0.00391357547178268,46.9276268,0.434515956474351,44.261559296,0.205855849055216,3
NA,NA,"bl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
